district,district_value,mandal,mandal_value,village,village_value,property_type
KRISHNA,6,MACHILIPATNAM,37,ARISEPALLE,637010,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR (MACHILIPATNAM),637018,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR EAST,637029,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR EAST RW3,637035,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR RW4,637036,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR RW5,637037,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR WEST,637030,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR WEST IN MUNCIPAL LIMITS,637040,rural
KRISHNA,6,MACHILIPATNAM,37,BANDAR WEST OUTSIDE MUNICIPAL LIMITS,637041,rural
KRISHNA,6,MACHILIPATNAM,37,BORRAPOTHUPALEM,637008,rural
KRISHNA,6,MACHILIPATNAM,37,BUDDALAPALEM,637007,rural
KRISHNA,6,MACHILIPATNAM,37,CHILAKALAPUDI (R),637016,rural
KRISHNA,6,MACHILIPATNAM,37,GOKAVARAM,637004,rural
KRISHNA,6,MACHILIPATNAM,37,GOPUVANIPALEM,637015,rural
KRISHNA,6,MACHILIPATNAM,37,HUSSAINPALEM,637009,rural
KRISHNA,6,MACHILIPATNAM,37,KANURU,637002,rural
KRISHNA,6,MACHILIPATNAM,37,KARA AGRAHARAM,637017,rural
KRISHNA,6,MACHILIPATNAM,37,KOTHAPUDI,637006,rural
KRISHNA,6,MACHILIPATNAM,37,MACHAVARAM (R),637011,rural
KRISHNA,6,MACHILIPATNAM,37,MANGINAPUDI,637005,rural
KRISHNA,6,MACHILIPATNAM,37,MEKAVARIPALEM,637032,rural
KRISHNA,6,MACHILIPATNAM,37,PEDAPATNAM,637001,rural
KRISHNA,6,MACHILIPATNAM,37,POTHAPALLE,637012,rural
KRISHNA,6,MACHILIPATNAM,37,POTLAPALEM,637013,rural
KRISHNA,6,MACHILIPATNAM,37,TAVISIPUDI,637014,rural
KRISHNA,6,MACHILIPATNAM,37,THALLAPALEM,637003,rural
KRISHNA,6,MACHILIPATNAM,37,ULLIPAALEM,637033,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,BANDAR EAST,637029,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,BANDAR EAST RW2,637034,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,BANDAR RW7,637039,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,BANDAREAST RW1,637031,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,BHOGIREDDIPALLE,637024,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,CHINNAPURAM,637022,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,GUNDUPALEM,637021,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,KONA,637026,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,NELAKURRU,637023,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,PALLETUMMALAPALEM,637028,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,PEDA YADARA,637025,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,POLATITIPPA,637027,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,RUDRAVARAM,637020,rural
KRISHNA,6,MACHILIPATNAM (SOUTH),55,SULTANNAGARAM GOLLAPALE,637019,rural
KRISHNA,6,MOPIDEVI,33,ANNAVARAM,633005,rural
KRISHNA,6,MOPIDEVI,33,AYODHA,633017,rural
KRISHNA,6,MOPIDEVI,33,BOBBARLANKA,633001,rural
KRISHNA,6,MOPIDEVI,33,CHIRUVOLU,633012,rural
KRISHNA,6,MOPIDEVI,33,CHIRUVOLULANKA NORTH,633010,rural
KRISHNA,6,MOPIDEVI,33,KAPTANUPALEM,633003,rural
KRISHNA,6,MOPIDEVI,33,KOKKILIGADDA,633002,rural
KRISHNA,6,MOPIDEVI,33,MELLAMARRU,633016,rural
KRISHNA,6,MOPIDEVI,33,MELLAMARTHILANKA,633011,rural
KRISHNA,6,MOPIDEVI,33,MERAKANAPALLE,633013,rural
KRISHNA,6,MOPIDEVI,33,MOPIDEVI,633007,rural
KRISHNA,6,MOPIDEVI,33,MOPIDEVILANKA,633008,rural
KRISHNA,6,MOPIDEVI,33,NAGAYATIPPA,633009,rural
KRISHNA,6,MOPIDEVI,33,PEDAKALLEPALLE,633015,rural
KRISHNA,6,MOPIDEVI,33,PEDAPROLU,633004,rural
KRISHNA,6,MOPIDEVI,33,TEKUPALLE,633014,rural
KRISHNA,6,MOPIDEVI,33,VENKATAPURAM,633006,rural
KRISHNA,6,MOVVA,30,AVURUPUDI,630005,rural
KRISHNA,6,MOVVA,30,AYYANKI,630003,rural
KRISHNA,6,MOVVA,30,BARLAPUDI,630012,rural
KRISHNA,6,MOVVA,30,BHATLA PENUMARRU,630001,rural
KRISHNA,6,MOVVA,30,CHINA MUTTEVI,630004,rural
KRISHNA,6,MOVVA,30,GUDAPADU,630013,rural
KRISHNA,6,MOVVA,30,KAZA,630017,rural
KRISHNA,6,MOVVA,30,KOSURU,630016,rural
KRISHNA,6,MOVVA,30,KUCHIPUDI,630011,rural
KRISHNA,6,MOVVA,30,MOVVA,630014,rural
KRISHNA,6,MOVVA,30,NIDUMOLU,630006,rural
KRISHNA,6,MOVVA,30,PALANKIPADU,630007,rural
KRISHNA,6,MOVVA,30,PEDAMUTTEVI,630008,rural
KRISHNA,6,MOVVA,30,PEDAPUDI,630010,rural
KRISHNA,6,MOVVA,30,PEDASANAGALLU,630002,rural
KRISHNA,6,MOVVA,30,VEMULAMADA,630015,rural
KRISHNA,6,MOVVA,30,YADDANAPUDI,630009,rural
KRISHNA,6,NAGAYALANKA,35,BHAVADEVARAPALLE,635003,rural
KRISHNA,6,NAGAYALANKA,35,CHODAVARAM,635004,rural
KRISHNA,6,NAGAYALANKA,35,EDURUMONDI,635011,rural
KRISHNA,6,NAGAYALANKA,35,ETIMOGA,635010,rural
KRISHNA,6,NAGAYALANKA,35,GANAPESWARAM,635008,rural
KRISHNA,6,NAGAYALANKA,35,KAMMANAMOLU,635007,rural
KRISHNA,6,NAGAYALANKA,35,NAGAYALANKA,635001,rural
KRISHNA,6,NAGAYALANKA,35,NANGEGEDDAA,635002,rural
KRISHNA,6,NAGAYALANKA,35,PARRACHIVARA,635009,rural
KRISHNA,6,NAGAYALANKA,35,T.KOTHAPALEM,635005,rural
KRISHNA,6,NAGAYALANKA,35,TALAGADADEEVI,635006,rural
KRISHNA,6,NANDIVADA,41,ANAMANAPUDI,641022,rural
KRISHNA,6,NANDIVADA,41,ARIPIRALA,641002,rural
KRISHNA,6,NANDIVADA,41,CHEDURTHIPADU,641012,rural
KRISHNA,6,NANDIVADA,41,CHINALINGALA,641011,rural
KRISHNA,6,NANDIVADA,41,DANDIGANAPUDI,641018,rural
KRISHNA,6,NANDIVADA,41,GANDEPUDI,641019,rural
KRISHNA,6,NANDIVADA,41,ILAPARRU,641005,rural
KRISHNA,6,NANDIVADA,41,JANARDHANAPURAM,641016,rural
KRISHNA,6,NANDIVADA,41,KUDARAVALLI,641004,rural
KRISHNA,6,NANDIVADA,41,NANDIVADA,641009,rural
KRISHNA,6,NANDIVADA,41,NUTHULAPADU,641015,rural
KRISHNA,6,NANDIVADA,41,ODDULAMERAKA,641013,rural
KRISHNA,6,NANDIVADA,41,PEDALINGALA,641001,rural
KRISHNA,6,NANDIVADA,41,PEDAVIRIVADA,641006,rural
KRISHNA,6,NANDIVADA,41,POLUKONDA,641020,rural
KRISHNA,6,NANDIVADA,41,PUTTAGUNTA,641010,rural
KRISHNA,6,NANDIVADA,41,RAMAPURAM,641003,rural
KRISHNA,6,NANDIVADA,41,RUDRAPAKA,641021,rural
KRISHNA,6,NANDIVADA,41,SREENIVASAPURAM,641014,rural
KRISHNA,6,NANDIVADA,41,TAMIRISA,641017,rural
KRISHNA,6,NANDIVADA,41,THUMMALAPALLE,641008,rural
KRISHNA,6,NANDIVADA,41,VENNANAPUDI,641007,rural
KRISHNA,6,PAMARRU,39,ADDADA,639005,rural
KRISHNA,6,PAMARRU,39,AINAMPUDI,639008,rural
KRISHNA,6,PAMARRU,39,BALLIPARRU,639003,rural
KRISHNA,6,PAMARRU,39,JUJJAVARAM,639018,rural
KRISHNA,6,PAMARRU,39,KANUMURU,639001,rural
KRISHNA,6,PAMARRU,39,KAPAVARAM,639020,rural
KRISHNA,6,PAMARRU,39,KOMARAVOLU,639006,rural
KRISHNA,6,PAMARRU,39,KONDIPARRU,639010,rural
KRISHNA,6,PAMARRU,39,KURUMADDALI,639002,rural
KRISHNA,6,PAMARRU,39,MALLAVARAM,639021,rural
KRISHNA,6,PAMARRU,39,MIR IMAMPALEM,639022,rural
KRISHNA,6,PAMARRU,39,NEMMALURU,639025,rural
KRISHNA,6,PAMARRU,39,NEMMIKURU,639026,rural
KRISHNA,6,PAMARRU,39,NIBHANUPUDI,639016,rural
KRISHNA,6,PAMARRU,39,PAMARRU,639011,rural
KRISHNA,6,PAMARRU,39,PASUMARRU,639019,rural
KRISHNA,6,PAMARRU,39,PEDAMADDALI,639004,rural
KRISHNA,6,PAMARRU,39,POLAVARAM,639014,rural
KRISHNA,6,PAMARRU,39,PRAKARLA,639023,rural
KRISHNA,6,PAMARRU,39,RAPARLA,639013,rural
KRISHNA,6,PAMARRU,39,RIMMANAPUDI,639009,rural
KRISHNA,6,PAMARRU,39,UNDRAPUDI,639015,rural
KRISHNA,6,PAMARRU,39,URUTURU,639012,rural
KRISHNA,6,PAMARRU,39,YELAKURRU,639024,rural
KRISHNA,6,PAMARRU,39,ZAMIDAGGUMILLI,639017,rural
KRISHNA,6,PAMARRU,39,ZAMIGOLVEPALLE,639007,rural
KRISHNA,6,PAMIDIMUKKALA,29,AGINIPARRU,629018,rural
KRISHNA,6,PAMIDIMUKKALA,29,AMEENAPURAM,629013,rural
KRISHNA,6,PAMIDIMUKKALA,29,CHENNURUVARIPALEM,629021,rural
KRISHNA,6,PAMIDIMUKKALA,29,CHORAGUDI,629027,rural
KRISHNA,6,PAMIDIMUKKALA,29,FATHELANKA,629014,rural
KRISHNA,6,PAMIDIMUKKALA,29,GOPURANIPALEM,629003,rural
KRISHNA,6,PAMIDIMUKKALA,29,GURAZADA,629001,rural
KRISHNA,6,PAMIDIMUKKALA,29,GURRALA LANKA,629011,rural
KRISHNA,6,PAMIDIMUKKALA,29,HANUMANTHAPURAM,629010,rural
KRISHNA,6,PAMIDIMUKKALA,29,INAMPUDI,629008,rural
KRISHNA,6,PAMIDIMUKKALA,29,INAPURU,629023,rural
KRISHNA,6,PAMIDIMUKKALA,29,KAPILESWARAPURAM,629006,rural
KRISHNA,6,PAMIDIMUKKALA,29,KRISHNAPURAM,629020,rural
KRISHNA,6,PAMIDIMUKKALA,29,KUDERU,629022,rural
KRISHNA,6,PAMIDIMUKKALA,29,LANKAPALLE,629025,rural
KRISHNA,6,PAMIDIMUKKALA,29,LANKAPALLE LANKA,629024,rural
KRISHNA,6,PAMIDIMUKKALA,29,MAMILLAPALLE,629019,rural
KRISHNA,6,PAMIDIMUKKALA,29,MANTADA,629005,rural
KRISHNA,6,PAMIDIMUKKALA,29,MARRIVADA,629002,rural
KRISHNA,6,PAMIDIMUKKALA,29,MEDURU,629015,rural
KRISHNA,6,PAMIDIMUKKALA,29,MULLAPUDI,629009,rural
KRISHNA,6,PAMIDIMUKKALA,29,PADIKONDALAPALEM,629016,rural
KRISHNA,6,PAMIDIMUKKALA,29,PAMIDIMUKKALA,629017,rural
KRISHNA,6,PAMIDIMUKKALA,29,PENUMATCHA,629028,rural
KRISHNA,6,PAMIDIMUKKALA,29,SREERANGAPURAM,629026,rural
KRISHNA,6,PAMIDIMUKKALA,29,TADANKI,629004,rural
KRISHNA,6,PAMIDIMUKKALA,29,VEERANKI,629012,rural
KRISHNA,6,PAMIDIMUKKALA,29,VELPURU,629007,rural
KRISHNA,6,PEDANA,44,BAHUSSAINPALEM,644018,rural
KRISHNA,6,PEDANA,44,BALLIPARRU,644025,rural
KRISHNA,6,PEDANA,44,CHENNURU,644001,rural
KRISHNA,6,PEDANA,44,CHEVENDRA,644011,rural
KRISHNA,6,PEDANA,44,CHODAVARAM,644007,rural
KRISHNA,6,PEDANA,44,DEVARAPALLE,644021,rural
KRISHNA,6,PEDANA,44,DIRISAVALLI,644016,rural
KRISHNA,6,PEDANA,44,GURIVINDAGUNTA,644014,rural
KRISHNA,6,PEDANA,44,JINJERU,644022,rural
KRISHNA,6,PEDANA,44,KAKARLAMUDI,644031,rural
KRISHNA,6,PEDANA,44,KAMALAPURAM,644004,rural
KRISHNA,6,PEDANA,44,KAMMARIGUNTA,644013,rural
KRISHNA,6,PEDANA,44,KAVIPURAM,644015,rural
KRISHNA,6,PEDANA,44,KONGAMCHERLA,644012,rural
KRISHNA,6,PEDANA,44,KONKEPUDI,644026,rural
KRISHNA,6,PEDANA,44,KOPPALLE,644005,rural
KRISHNA,6,PEDANA,44,KUDURU,644027,rural
KRISHNA,6,PEDANA,44,LANKALAKALAVAGUNTA,644003,rural
KRISHNA,6,PEDANA,44,MADAKA,644024,rural
KRISHNA,6,PEDANA,44,MUTCHERLA,644006,rural
KRISHNA,6,PEDANA,44,MUTCHILIGUNTA,644010,rural
KRISHNA,6,PEDANA,44,NADUPURU,644028,rural
KRISHNA,6,PEDANA,44,NANDAMURU,644023,rural
KRISHNA,6,PEDANA,44,NANDIGAMA,644017,rural
KRISHNA,6,PEDANA,44,NELAKONDAPALLE,644008,rural
KRISHNA,6,PEDANA,44,PEDANA,644029,rural
KRISHNA,6,PEDANA,44,PENUMALLI,644019,rural
KRISHNA,6,PEDANA,44,PULLAPADU,644020,rural
KRISHNA,6,PEDANA,44,SERI VARTHELAPALLE,644009,rural
KRISHNA,6,PEDANA,44,SINGARAYAPALEM,644030,rural
KRISHNA,6,PEDANA,44,URIVI,644002,rural
KRISHNA,6,PEDAPARUPUDI,40,APPIKATLA,640016,rural
KRISHNA,6,PEDAPARUPUDI,40,BHUSHANAGULLA,640012,rural
KRISHNA,6,PEDAPARUPUDI,40,CHINAPARUPUDI,640017,rural
KRISHNA,6,PEDAPARUPUDI,40,EDULAMADDALI,640014,rural
KRISHNA,6,PEDAPARUPUDI,40,ELAMARRU,640018,rural
KRISHNA,6,PEDAPARUPUDI,40,GURIVINDAGUNTA,640011,rural
KRISHNA,6,PEDAPARUPUDI,40,JUVVANAPUDI,640015,rural
KRISHNA,6,PEDAPARUPUDI,40,KORNIPADU,640007,rural
KRISHNA,6,PEDAPARUPUDI,40,MAHESWARAPURAM,640005,rural
KRISHNA,6,PEDAPARUPUDI,40,MOPARRU,640002,rural
KRISHNA,6,PEDAPARUPUDI,40,PAMULAPADU,640004,rural
KRISHNA,6,PEDAPARUPUDI,40,PEDAPARUPUDI,640013,rural
KRISHNA,6,PEDAPARUPUDI,40,RAVULAPADU,640006,rural
KRISHNA,6,PEDAPARUPUDI,40,SOMAVARAPPADU,640003,rural
KRISHNA,6,PEDAPARUPUDI,40,VANAPAMULA,640009,rural
KRISHNA,6,PEDAPARUPUDI,40,VENTRAPRAGADA,640008,rural
KRISHNA,6,PEDAPARUPUDI,40,VINJARAMPADU,640001,rural
KRISHNA,6,PEDAPARUPUDI,40,ZAMIDINTAKURRU,640010,rural
KRISHNA,6,PENAMALURU,18,CHODAVARAM,618008,rural
KRISHNA,6,PENAMALURU,18,ENAMALA KUDURU (U),618001,rural
KRISHNA,6,PENAMALURU,18,GANGURU,618004,rural
KRISHNA,6,PENAMALURU,18,GOSALA,618010,rural
KRISHNA,6,PENAMALURU,18,KANURU (U),618002,rural
KRISHNA,6,PENAMALURU,18,PEDAPULIPAKA,618007,rural
KRISHNA,6,PENAMALURU,18,PENAMALURU,618005,rural
KRISHNA,6,PENAMALURU,18,PORANKI,618003,rural
KRISHNA,6,PENAMALURU,18,TADIGADAPA,618006,rural
KRISHNA,6,PENAMALURU,18,VANUKURU,618009,rural
KRISHNA,6,THOTLAVALLURU,19,BODDAPADU,619003,rural
KRISHNA,6,THOTLAVALLURU,19,CHAGANTIPADU,619011,rural
KRISHNA,6,THOTLAVALLURU,19,CHINAPULIPAKA,619002,rural
KRISHNA,6,THOTLAVALLURU,19,DEVARAPALLE,619012,rural
KRISHNA,6,THOTLAVALLURU,19,GARIKAPARRU,619008,rural
KRISHNA,6,THOTLAVALLURU,19,GURIVINDAPALLE,619013,rural
KRISHNA,6,THOTLAVALLURU,19,ILURU,619016,rural
KRISHNA,6,THOTLAVALLURU,19,KANAKAVALLI,619009,rural
KRISHNA,6,THOTLAVALLURU,19,KUMMAMURU,619006,rural
KRISHNA,6,THOTLAVALLURU,19,MADHURAPURAM,619014,rural
KRISHNA,6,THOTLAVALLURU,19,MULAKALAPALLE,619015,rural
KRISHNA,6,THOTLAVALLURU,19,NORTH VALLURU,619004,rural
KRISHNA,6,THOTLAVALLURU,19,PENAMAKURU,619010,rural
KRISHNA,6,THOTLAVALLURU,19,ROYYURU,619001,rural
KRISHNA,6,THOTLAVALLURU,19,SOUTH VALLURU,619005,rural
KRISHNA,6,THOTLAVALLURU,19,YAKAMURU,619007,rural
KRISHNA,6,UNGUTURU,27,AMUDALAPALLE,627011,rural
KRISHNA,6,UNGUTURU,27,ATKURU,627002,rural
KRISHNA,6,UNGUTURU,27,BOKINALA,627021,rural
KRISHNA,6,UNGUTURU,27,CHAGANTIPADU,627026,rural
KRISHNA,6,UNGUTURU,27,CHIKINALA,627024,rural
KRISHNA,6,UNGUTURU,27,DIBBANAPUDI,627012,rural
KRISHNA,6,UNGUTURU,27,ELUKAPADU,627016,rural
KRISHNA,6,UNGUTURU,27,GARAPADU,627005,rural
KRISHNA,6,UNGUTURU,27,INDUPALLE,627028,rural
KRISHNA,6,UNGUTURU,27,KOYYAGURAPADU,627013,rural
KRISHNA,6,UNGUTURU,27,LANKAPALLE AGRAHARAM,627014,rural
KRISHNA,6,UNGUTURU,27,MADHIRAPADU,627025,rural
KRISHNA,6,UNGUTURU,27,MANIKONDA,627022,rural
KRISHNA,6,UNGUTURU,27,MUKKAPADU,627029,rural
KRISHNA,6,UNGUTURU,27,NAGAVARAPPADU,627009,rural
KRISHNA,6,UNGUTURU,27,NANDAMURU,627023,rural
KRISHNA,6,UNGUTURU,27,ONDRAMPADU,627015,rural
KRISHNA,6,UNGUTURU,27,PEDA AVUTAPALLE,627001,rural
KRISHNA,6,UNGUTURU,27,PONUKUMADU,627006,rural
KRISHNA,6,UNGUTURU,27,POTTIPADU,627003,rural
KRISHNA,6,UNGUTURU,27,TARIGOPPULA,627018,rural
KRISHNA,6,UNGUTURU,27,TARIGOPPULA KHANDRIKA,627019,rural
KRISHNA,6,UNGUTURU,27,TELAPAROLU,627004,rural
KRISHNA,6,UNGUTURU,27,TUTTAGUNTA,627007,rural
KRISHNA,6,UNGUTURU,27,UNGUTURU,627010,rural
KRISHNA,6,UNGUTURU,27,VELDIPADU,627017,rural
KRISHNA,6,UNGUTURU,27,VELDIPADU KHANDRIKA,627027,rural
KRISHNA,6,UNGUTURU,27,VELENUTALA,627008,rural
KRISHNA,6,UNGUTURU,27,VEMANADA,627030,rural
KRISHNA,6,UNGUTURU,27,VEMPADU,627020,rural
KRISHNA,6,VUYYURU,28,AKUNURU,628003,rural
KRISHNA,6,VUYYURU,28,BOLLAPADU,628010,rural
KRISHNA,6,VUYYURU,28,CHINA OGIRALA,628002,rural
KRISHNA,6,VUYYURU,28,JABARLAPUDI,628012,rural
KRISHNA,6,VUYYURU,28,KADAVAKOLLU,628006,rural
KRISHNA,6,VUYYURU,28,KALAVAPAMULA,628008,rural
KRISHNA,6,VUYYURU,28,KATURU,628007,rural
KRISHNA,6,VUYYURU,28,MUDUNURUU,628011,rural
KRISHNA,6,VUYYURU,28,PEDA OGIRALA,628001,rural
KRISHNA,6,VUYYURU,28,RAMACHANDRAPURAM,628009,rural
KRISHNA,6,VUYYURU,28,SAIPURAM,628013,rural
KRISHNA,6,VUYYURU,28,VEERAVALLI MOKHASA,628005,rural
KRISHNA,6,VUYYURU,28,VUYYURU,628004,rural
KURNOOL,13,ADONI,23,ADONI,1323028,rural
KURNOOL,13,ADONI,23,AREKAL,1323023,rural
KURNOOL,13,ADONI,23,BASARAKODU,1323043,rural
KURNOOL,13,ADONI,23,BYCHIGERI,1323026,rural
KURNOOL,13,ADONI,23,CHINNAPENDEKAL,1323024,rural
KURNOOL,13,ADONI,23,DAYYALAGUDDAM,1323019,rural
KURNOOL,13,ADONI,23,DIBBANAKAL,1323040,rural
KURNOOL,13,ADONI,23,DODDANAKERI,1323017,rural
KURNOOL,13,ADONI,23,GONABAVI,1323045,rural
KURNOOL,13,ADONI,23,HUVVANUR,1323044,rural
KURNOOL,13,ADONI,23,ISVI,1323029,rural
KURNOOL,13,ADONI,23,KALLUBAVI,1323037,rural
KURNOOL,13,ADONI,23,KAPATI,1323022,rural
KURNOOL,13,ADONI,23,MANDAGIRI,1323039,rural
KURNOOL,13,ADONI,23,MANTRIKI,1323018,rural
KURNOOL,13,ADONI,23,NETTEKAL,1323041,rural
KURNOOL,13,ADONI,23,PARVATHAPURAM,1323030,rural
KURNOOL,13,ADONI,23,PESALABANDA,1323021,rural
KURNOOL,13,ADONI,23,S.KONDAPURAM,1323027,rural
KURNOOL,13,ADONI,23,SALAKALAKONDA,1323042,rural
KURNOOL,13,ADONI,23,SAMBAGALLU,1323025,rural
KURNOOL,13,ADONI,23,SULTHANAPURAM,1323020,rural
KURNOOL,13,ADONI,23,VENGALAPURAM,1323038,rural
KURNOOL,13,ADONI,23,VIRUPAPURAM,1323046,rural
KURNOOL,13,ALUR,25,A.GONEHAL,1325006,rural
KURNOOL,13,ALUR,25,ALUR,1325014,rural
KURNOOL,13,ALUR,25,ANGASKAL,1325007,rural
KURNOOL,13,ALUR,25,ARIKERA,1325015,rural
KURNOOL,13,ALUR,25,HATHI BELGAL,1325017,rural
KURNOOL,13,ALUR,25,HULEBEEDU,1325010,rural
KURNOOL,13,ALUR,25,KAMMARACHEDU,1325002,rural
KURNOOL,13,ALUR,25,KARADIGUDDAM,1325009,rural
KURNOOL,13,ALUR,25,KATRIKI,1325004,rural
KURNOOL,13,ALUR,25,KURUKUNDA,1325001,rural
KURNOOL,13,ALUR,25,KURUVALLI,1325016,rural
KURNOOL,13,ALUR,25,MANIKURTHI,1325005,rural
KURNOOL,13,ALUR,25,MARAKATTU,1325012,rural
KURNOOL,13,ALUR,25,MOLAGAVALLI,1325018,rural
KURNOOL,13,ALUR,25,MUDDANAGIRI,1325008,rural
KURNOOL,13,ALUR,25,MUSANAHALLI,1325003,rural
KURNOOL,13,ALUR,25,PEDDAHOTHUR,1325013,rural
KURNOOL,13,ALUR,25,THUMBALABEEDU,1325011,rural
KURNOOL,13,ASPARI,26,ASPARI,1326019,rural
KURNOOL,13,ASPARI,26,BANAVANUR,1326004,rural
KURNOOL,13,ASPARI,26,BENIGERI,1326012,rural
KURNOOL,13,ASPARI,26,BILLEKALLU,1326007,rural
KURNOOL,13,ASPARI,26,CHIGELI,1326014,rural
KURNOOL,13,ASPARI,26,CHINNAHOTHUR,1326018,rural
KURNOOL,13,ASPARI,26,CHIRAMANDODDI,1326015,rural
KURNOOL,13,ASPARI,26,CHOKKANAHALLI,1326016,rural
KURNOOL,13,ASPARI,26,D. KOTAKONDA,1326001,rural
KURNOOL,13,ASPARI,26,HALIGERA,1326009,rural
KURNOOL,13,ASPARI,26,JOHARAPURAM,1326020,rural
KURNOOL,13,ASPARI,26,KARUMANCHI,1326003,rural
KURNOOL,13,ASPARI,26,KHYRUPPALA,1326005,rural
KURNOOL,13,ASPARI,26,MULUGUNDAM,1326002,rural
KURNOOL,13,ASPARI,26,MUTHKUR,1326006,rural
KURNOOL,13,ASPARI,26,NAGARUR,1326013,rural
KURNOOL,13,ASPARI,26,SANKARABANDA,1326017,rural
KURNOOL,13,ASPARI,26,TANGARADONA,1326011,rural
KURNOOL,13,ASPARI,26,THURVAGAL,1326010,rural
KURNOOL,13,ASPARI,26,YATAKALLU,1326008,rural
KURNOOL,13,C.BELAGAL,5,BRAHMANADODDI,1305007,rural
KURNOOL,13,C.BELAGAL,5,BURANDODDI,1305008,rural
KURNOOL,13,C.BELAGAL,5,C.BELAGAL,1305009,rural
KURNOOL,13,C.BELAGAL,5,GUNDREVULA,1305003,rural
KURNOOL,13,C.BELAGAL,5,KAMBADAHAL,1305010,rural
KURNOOL,13,C.BELAGAL,5,KONDAPURAM,1305004,rural
KURNOOL,13,C.BELAGAL,5,KOTHAKOTA,1305005,rural
KURNOOL,13,C.BELAGAL,5,MALASOMAPURAM,1305001,rural
KURNOOL,13,C.BELAGAL,5,PALUKUDODDI,1305002,rural
KURNOOL,13,C.BELAGAL,5,POLAKAL,1305006,rural
KURNOOL,13,CHIPPAGIRI,53,BANTANAHAL,1353011,rural
KURNOOL,13,CHIPPAGIRI,53,BELDONA,1353006,rural
KURNOOL,13,CHIPPAGIRI,53,CHIPPAGIRI,1353012,rural
KURNOOL,13,CHIPPAGIRI,53,DEGALAHAL,1353008,rural
KURNOOL,13,CHIPPAGIRI,53,DOULATHAPURAM,1353013,rural
KURNOOL,13,CHIPPAGIRI,53,GUMMANUR,1353009,rural
KURNOOL,13,CHIPPAGIRI,53,KHAJIPURAM,1353010,rural
KURNOOL,13,CHIPPAGIRI,53,KUNDANAGURTHI,1353005,rural
KURNOOL,13,CHIPPAGIRI,53,NAGARADONA,1353001,rural
KURNOOL,13,CHIPPAGIRI,53,NANCHARLA,1353014,rural
KURNOOL,13,CHIPPAGIRI,53,NEMAKAL,1353004,rural
KURNOOL,13,CHIPPAGIRI,53,RAMADURGAM,1353002,rural
KURNOOL,13,CHIPPAGIRI,53,THIMMAPURAM,1353003,rural
KURNOOL,13,CHIPPAGIRI,53,YERUR,1353007,rural
KURNOOL,13,DEVANAKONDA,27,CHELLELICHELIMALA,1327008,rural
KURNOOL,13,DEVANAKONDA,27,DEVANAKONDA,1327012,rural
KURNOOL,13,DEVANAKONDA,27,GUNDLAKONDA,1327015,rural
KURNOOL,13,DEVANAKONDA,27,JILLEDUBUDAKALA,1327009,rural
KURNOOL,13,DEVANAKONDA,27,KAPPATRALLA,1327004,rural
KURNOOL,13,DEVANAKONDA,27,KARIVEMULA,1327010,rural
KURNOOL,13,DEVANAKONDA,27,KUNKANUR,1327011,rural
KURNOOL,13,DEVANAKONDA,27,MACHAPURAM,1327005,rural
KURNOOL,13,DEVANAKONDA,27,NALLACHELIMALA,1327014,rural
KURNOOL,13,DEVANAKONDA,27,P.KOTAKONDA,1327006,rural
KURNOOL,13,DEVANAKONDA,27,PALAKURTHY,1327003,rural
KURNOOL,13,DEVANAKONDA,27,POTLAPADU,1327001,rural
KURNOOL,13,DEVANAKONDA,27,S.THIMMAPURAM,1327007,rural
KURNOOL,13,DEVANAKONDA,27,TERNEKAL,1327002,rural
KURNOOL,13,DEVANAKONDA,27,VELAMAKURU,1327013,rural
KURNOOL,13,GONEGANDLA,20,ALWALA,1320002,rural
KURNOOL,13,GONEGANDLA,20,B. AGRAHARAM,1320016,rural
KURNOOL,13,GONEGANDLA,20,BYLUPPALA,1320015,rural
KURNOOL,13,GONEGANDLA,20,ERRABADU,1320011,rural
KURNOOL,13,GONEGANDLA,20,GANJIHALLI,1320014,rural
KURNOOL,13,GONEGANDLA,20,GONEGANDLA,1320005,rural
KURNOOL,13,GONEGANDLA,20,HANDRI KHAIRAWADI,1320006,rural
KURNOOL,13,GONEGANDLA,20,IRANBANDA,1320013,rural
KURNOOL,13,GONEGANDLA,20,KULUMALA,1320004,rural
